0 326.38437812134
3.371046684073008 382.0481782842871
8.161803216709927 335.2902321082947
13.72762032375977 235.0936216194023
15.52416452567445 218.0236255955097
20.31492105831148 226.9294795824644
25.14096490165343 483.7299828687974
30.00221203829415 670.021825818345
34.93394977893797 937.9568593328513
43.35299800870314 703.4218761116936
48.31993904264573 888.2285249656161
52.37100632898148 736.078444259445
56.42207361531757 611.3894076597389
61.49462452915577 554.2386432055937
65.47520121148807 643.3024936618895
75.37387998607483 1690.546661217933
79.24876277110514 1630.429048963717
87.10430625587469 1334.291259392732
90.59170076240207 1172.491842553998
92.59963275892051 1122.021796236753
102.0402486335945 1476.050292016331
105.9504187293298 1487.184822244501
115.2149341201043 1359.525397453563
123.7045569712793 1408.510249675186
128.4249069173195 1402.573013683883
136.9144457510877 1349.13434937099
141.9870806823324 1352.102967366642
147.0949189068756 1392.925447746911
155.0560722715404 1527.262050283589
164.5671787502176 1630.429048963717
168.7239399338555 1646.757333037593
173.3385959825937 1684.60942522663
176.368095624021 1740.274995585169
182.1100132149695 1886.487840300037
188.2041317737162 2032.700685014901
195.4607991853784 2164.812151701528
200.5334341166231 2202.664243890566
204.7253145761533 2211.57009787752
208.4945874812879 2186.33595981669
213.6024257058311 1981.488926747636
221.3169879825937 1737.30460739393
226.671417295039 1671.249759148406
231.2860733437772 1546.5607225487
